kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
6936909,K01363.02,Kepler-291 c,CONFIRMED,CANDIDATE,0.9830,0,0,0,0,5.70070626,2.147e-05,-2.147e-05,132.69229,0.00314,-0.00314,0.664,0.28,-0.453,1.6408,0.094,-0.094,379.8,27.9,-27.9,2.03,0.63,-0.2,1035.0,,,270.62,252.58,-84.45,15.20,2,q1_q17_dr25_tce,5993.00,190.00,-232.00,4.489,0.052,-0.208,0.9860,0.3020,-0.1010,19h11m39.92s,+42d26m14.3s,15.934,
6962977,K01364.01,Kepler-292 f,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,20.8341497,0.00013,-0.00013,186.03921,0.00484,-0.00484,0.269,0.192,-0.269,4.522,0.139,-0.139,803.1,32.9,-32.9,2.26,0.17,-0.14,563.0,,,23.82,5.94,-4.43,26.20,3,q1_q17_dr25_tce,5296.00,106.00,-106.00,4.538,0.044,-0.061,0.8080,0.0600,-0.0490,19h43m03.87s,+42d25m27.4s,15.956,
6962977,K01364.02,Kepler-292 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.0556584,2.132e-05,-2.132e-05,181.91205,0.00253,-0.00253,0.301,0.135,-0.301,3.0479,0.068,-0.068,705.6,23.4,-23.4,2.13,0.15,-0.13,808.0,,,100.88,25.15,-18.78,32.10,1,q1_q17_dr25_tce,5296.00,106.00,-106.00,4.538,0.044,-0.061,0.8080,0.0600,-0.0490,19h43m03.87s,+42d25m27.4s,15.956,
11176127,K01430.01,Kepler-298 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.47548084,1.801e-05,-1.801e-05,152.64165,0.00141,-0.00141,0.664,0.234,-0.434,2.3024,0.051,-0.051,1070.7,29.4,-29.4,2.11,0.14,-0.07,540.0,,,20.15,4.66,-2.68,40.30,1,q1_q17_dr25_tce,4463.00,88.00,-88.00,4.677,0.013,-0.040,0.6110,0.0410,-0.0190,18h52m09.55s,+48d49m31.3s,15.415,
11176127,K01430.02,Kepler-298 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,22.92886314,8.544e-05,-8.544e-05,143.86271,0.00302,-0.00302,0.805,0.139,-0.577,2.0831,0.0939,-0.0939,908.9,47.9,-47.9,2.08,0.14,-0.06,416.0,,,7.09,1.64,-0.94,21.30,3,q1_q17_dr25_tce,4463.00,88.00,-88.00,4.677,0.013,-0.040,0.6110,0.0410,-0.0190,18h52m09.55s,+48d49m31.3s,15.415,
11176127,K01430.03,Kepler-298 d,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,77.4740991,0.0003593,-0.0003593,184.24533,0.00451,-0.00451,0.758,0.013,-0.549,4.168,0.125,-0.125,1543.6,60.9,-60.9,2.63,0.18,-0.08,277.0,,,1.40,0.32,-0.19,27.50,2,q1_q17_dr25_tce,4463.00,88.00,-88.00,4.677,0.013,-0.040,0.6110,0.0410,-0.0190,18h52m09.55s,+48d49m31.3s,15.415,
11075279,K01431.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0,345.1589354,0.000426,-0.000426,318.307719,0.000785,-0.000785,0.87,0.004,-0.007,7.5646,0.0644,-0.0644,5087.9,32.1,-32.1,7.79,1.13,-0.36,241.0,,,0.80,0.34,-0.13,197.90,1,q1_q17_dr25_tce,5597.00,112.00,-112.00,4.515,0.021,-0.119,0.9310,0.1360,-0.0420,19h08m05.35s,+48d40m55.0s,13.460,
11014932,K01432.01,Kepler-299 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.88595222,2.271e-05,-2.271e-05,138.40761,0.00278,-0.00278,0.953,0.004,-0.681,4.148,0.163,-0.163,428.5,13.6,-13.6,2.68,0.39,-0.31,946.0,,,189.35,75.91,-51.78,34.50,1,q1_q17_dr25_tce,5616.00,101.00,-101.00,4.394,0.105,-0.105,0.9990,0.1420,-0.1160,18h52m49.67s,+48d34m49.8s,15.017,
6607447,K01242.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,99.6442783,0.0001073,-0.0001073,283.236289,0.000761,-0.000761,0.966,0.029,-0.018,5.1772,0.0643,-0.0643,3215.6,29.6,-29.6,8.48,1.27,-0.55,415.0,,,6.98,2.77,-1.23,163.20,1,q1_q17_dr25_tce,6102.00,82.00,-91.00,4.447,0.040,-0.120,1.0160,0.1530,-0.0660,19h28m54.81s,+42d02m07.3s,13.750,
6677256,K01243.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,3.125814002,8.551e-06,-8.551e-06,356.41184,0.00191,-0.00191,0.506,0.048,-0.443,1.7895,0.0683,-0.0683,238.8,9.2,-9.2,1.88,0.61,-0.26,1460.0,,,1073.04,1024.50,-392.17,32.00,1,q1_q17_dr25_tce,6358.00,179.00,-246.00,4.346,0.101,-0.203,1.1810,0.3810,-0.1630,19h08m35.87s,+42d06m18.8s,14.521,
8030148,K00155.01,Kepler-474 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.660669429,3.706e-06,-3.706e-06,137.416045,0.000523,-0.000523,0.477,0.002,-0.419,4.6483,0.0281,-0.0281,737.8,4.3,-4.3,3.24,0.5,-0.54,1115.0,,,365.53,159.35,-130.61,201.10,1,q1_q17_dr25_tce,5746.00,115.00,-103.00,4.266,0.162,-0.108,1.1730,0.1780,-0.1980,19h29m17.16s,+43d52m52.2s,13.494,
6692833,K01244.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,10.80487163,3.981e-05,-3.981e-05,134.09498,0.00306,-0.00306,0.207,0.264,-0.206,2.7215,0.0901,-0.0901,292.7,12.4,-12.4,1.71,0.51,-0.18,857.0,,,127.84,111.04,-38.89,27.40,1,q1_q17_dr25_tce,6092.00,168.00,-210.00,4.471,0.052,-0.195,0.9980,0.2940,-0.1050,19h28m56.94s,+42d09m15.4s,14.503,
6693640,K01245.01,Kepler-798 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,13.71938426,4.912e-05,-4.912e-05,140.74483,0.00303,-0.00303,0.022,0.359,-0.022,5.5677,0.0723,-0.0723,316.4,7.6,-7.6,1.98,0.61,-0.22,864.0,,,131.94,117.82,-40.84,48.30,1,q1_q17_dr25_tce,6387.00,153.00,-211.00,4.410,0.067,-0.202,1.1050,0.3450,-0.1230,19h29m54.77s,+42d08m32.2s,14.200,
10858691,K01306.04,Kepler-286 e,CONFIRMED,CANDIDATE,0.9100,0,0,0,0,29.2214959,0.0002267,-0.0002267,139.32807,0.0064,-0.0064,0.779,0.174,-0.545,4.014,0.169,-0.169,394,28.5,-28.5,1.81,0.18,-0.14,539.0,,,20.03,6.37,-4.33,14.60,4,q1_q17_dr25_tce,5576.00,111.00,-111.00,4.503,0.075,-0.075,0.8290,0.0860,-0.0650,19h22m42.28s,+48d17m39.4s,15.587,
10973814,K01307.01,Kepler-287 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,44.8520997,0.0001558,-0.0001558,172.46196,0.00278,-0.00278,0.807,0.107,-0.562,3.5729,0.0859,-0.0859,780.8,26.2,-26.2,3.35,0.51,-0.42,513.0,,,16.35,6.55,-4.49,33.00,1,q1_q17_dr25_tce,5514.00,74.00,-74.00,4.345,0.132,-0.108,1.0710,0.1630,-0.1340,19h23m42.59s,+48d26m36.8s,14.775,
10973814,K01307.02,Kepler-287 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,20.34237838,5.571e-05,-5.571e-05,137.6952,0.00235,-0.00235,0.826,0.134,-0.595,2.3351,0.0764,-0.0764,564.6,22.6,-22.6,2.88,0.44,-0.36,667.0,,,46.93,18.79,-12.90,28.70,2,q1_q17_dr25_tce,5514.00,74.00,-74.00,4.345,0.132,-0.108,1.0710,0.1630,-0.1340,19h23m42.59s,+48d26m36.8s,14.775,
6541920,K00157.05,Kepler-11 g,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,118.3786735,0.0003167,-0.0003167,287.28744,0.00206,-0.00206,0.011,0.328,-0.01,9.5574,0.0656,-0.0656,1083.3,13,-13,3.4,0.22,-0.22,376.0,,,4.75,1.08,-0.89,83.10,4,q1_q17_dr25_tce,5657.00,113.00,-101.00,4.364,0.055,-0.045,1.0460,0.0680,-0.0680,19h48m27.63s,+41d54m32.9s,13.709,
10586208,K01308.01,Kepler-811 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,23.58444746,7.988e-05,-7.988e-05,145.95798,0.0026,-0.0026,0.711,0.037,-0.497,5.5545,0.085,-0.085,429.2,11.4,-11.4,3,0.47,-0.7,730.0,,,66.96,29.86,-30.42,42.80,1,q1_q17_dr25_tce,5655.00,113.00,-101.00,4.152,0.217,-0.093,1.3540,0.2110,-0.3170,19h01m41.83s,+47d50m04.6s,13.971,
6962977,K01364.03,Kepler-292 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.97884409,5.745e-05,-5.745e-05,178.96957,0.00379,-0.00379,0.073,0.398,-0.073,3.751,0.119,-0.119,707.9,27.5,-27.5,2.11,0.15,-0.13,678.0,,,49.87,12.44,-9.28,27.80,2,q1_q17_dr25_tce,5296.00,106.00,-106.00,4.538,0.044,-0.061,0.8080,0.0600,-0.0490,19h43m03.87s,+42d25m27.4s,15.956,
6962977,K01364.04,Kepler-292 c,CONFIRMED,CANDIDATE,0.8570,0,0,0,0,3.71545593,1.933e-05,-1.933e-05,169.78318,0.0044,-0.0044,0.327,0.124,-0.327,2.558,0.117,-0.117,331.7,19,-19,1.46,0.11,-0.09,1001.0,,,237.42,59.17,-44.20,19.60,4,q1_q17_dr25_tce,5296.00,106.00,-106.00,4.538,0.044,-0.061,0.8080,0.0600,-0.0490,19h43m03.87s,+42d25m27.4s,15.956,
6962977,K01364.05,Kepler-292 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.58083264,1.223e-05,-1.223e-05,171.56048,0.0039,-0.0039,0.16,0.299,-0.16,2.1729,0.097,-0.097,270.2,17.2,-17.2,1.31,0.09,-0.08,1130.0,,,386.18,96.24,-71.90,17.50,5,q1_q17_dr25_tce,5296.00,106.00,-106.00,4.538,0.044,-0.061,0.8080,0.0600,-0.0490,19h43m03.87s,+42d25m27.4s,15.956,
7174351,K01365.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.487084251,4.626e-06,-4.626e-06,133.97746,0.00281,-0.00281,0.678,0.285,-0.465,1.3233,0.0886,-0.0886,295.7,19.7,-19.7,1.6,0.41,-0.13,1462.0,,,1076.29,797.23,-275.35,17.90,1,q1_q17_dr25_tce,5650.00,152.00,-169.00,4.551,0.031,-0.178,0.8760,0.2200,-0.0730,18h45m44.96s,+42d43m31.0s,15.520,
6932987,K01366.01,Kepler-293 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,19.25404023,5.131e-05,-5.131e-05,164.78424,0.00225,-0.00225,0.548,0.328,-0.338,4.6509,0.0749,-0.0749,987.7,21.5,-21.5,3.04,0.88,-0.29,657.0,,,44.17,37.57,-12.65,50.70,1,q1_q17_dr25_tce,5798.00,156.00,-191.00,4.507,0.048,-0.204,0.9410,0.2730,-0.0910,19h05m25.93s,+42d24m23.4s,15.368,
11014932,K01432.02,Kepler-299 d,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,15.0549356,0.0001168,-0.0001168,144.575,0.00718,-0.00718,0.321,0.13,-0.321,4.801,0.195,-0.195,256.4,16.6,-16.6,1.6,0.22,-0.19,729.0,,,66.72,26.74,-18.25,16.60,2,q1_q17_dr25_tce,5616.00,101.00,-101.00,4.394,0.105,-0.105,0.9990,0.1420,-0.1160,18h52m49.67s,+48d34m49.8s,15.017,
11014932,K01432.03,Kepler-299 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,2.92721119,1.496e-05,-1.496e-05,133.82725,0.00399,-0.00399,0.043,0.41,-0.043,2.545,0.123,-0.123,170.2,10.5,-10.5,1.29,0.18,-0.15,1258.0,,,593.23,237.83,-162.22,18.00,3,q1_q17_dr25_tce,5616.00,101.00,-101.00,4.394,0.105,-0.105,0.9990,0.1420,-0.1160,18h52m49.67s,+48d34m49.8s,15.017,
11014932,K01432.04,Kepler-299 e,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,38.2856338,0.0005306,-0.0005306,143.2984,0.0125,-0.0125,0.115,0.34,-0.115,6.512,0.402,-0.402,322.8,24.1,-24.1,1.77,0.26,-0.2,534.0,,,19.24,7.71,-5.26,15.00,4,q1_q17_dr25_tce,5616.00,101.00,-101.00,4.394,0.105,-0.105,0.9990,0.1420,-0.1160,18h52m49.67s,+48d34m49.8s,15.017,
11288505,K01433.01,Kepler-846 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,19.80787763,9.419e-05,-9.419e-05,139.37983,0.00391,-0.00391,0.054,0.389,-0.054,3.453,0.131,-0.131,616.3,35.6,-35.6,2.08,0.52,-0.18,624.0,,,35.89,26.18,-9.24,20.10,1,q1_q17_dr25_tce,5775.00,143.00,-172.00,4.558,0.032,-0.168,0.8400,0.2120,-0.0710,19h08m13.68s,+49d02m45.7s,15.650,
11493431,K01434.01,Kepler-847 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,2.343230566,7.67e-06,-7.67e-06,133.20732,0.00257,-0.00257,0.047,0.401,-0.047,2.0424,0.0822,-0.0822,246.5,12.1,-12.1,1.18,0.04,-0.07,1054.0,,,292.31,40.83,-54.06,23.90,1,q1_q17_dr25_tce,4798.00,76.00,-86.00,4.533,0.060,-0.016,0.7820,0.0270,-0.0500,18h54m01.15s,+49d27m03.7s,14.782,
6441738,K01246.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,19.03723442,7.375e-05,-7.375e-05,148.55057,0.00325,-0.00325,0.033,0.4,-0.033,3.3882,0.0924,-0.0924,401.3,18.5,-18.5,5.74,1.29,-0.93,1051.0,,,288.04,166.34,-97.18,25.30,1,q1_q17_dr25_tce,5248.00,68.00,-73.00,3.523,0.117,-0.143,2.8920,0.6480,-0.4710,19h25m42.61s,+41d52m41.4s,14.898,
8801343,K01247.01,,FALSE POSITIVE,FALSE POSITIVE,0.4830,0,1,0,0,2.73987398,2.29e-07,-2.29e-07,134.5503077,6.94e-05,-6.94e-05,0.703,0.002,-0.003,4.15886,0.00597,-0.00597,20632.2,17.7,-17.7,34.83,6.54,-11.2,2113.0,,,4705.30,2615.70,-2768.45,1454.30,1,q1_q17_dr25_tce,6520.00,162.00,-179.00,3.844,0.300,-0.100,2.2600,0.4240,-0.7270,18h53m52.78s,+45d03m08.9s,11.743,
8488878,K01248.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.801880653,1.822e-06,-1.822e-06,357.453464,0.000212,-0.000212,0.773,0.004,-0.005,4.2608,0.0133,-0.0133,41924,179,-179,19.91,5.67,-1.78,964.0,,,203.62,177.17,-57.20,396.80,1,q1_q17_dr25_tce,5845.00,185.00,-205.00,4.541,0.035,-0.196,0.8740,0.2490,-0.0780,19h17m37.38s,+44d31m01.0s,15.359,
8560285,K01249.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,85.34092607,3.407e-05,-3.407e-05,386.211642,0.000275,-0.000275,12.773,62.92,-2.511,10.6141,0.0135,-0.0135,51746.2,66.7,-66.7,1177.65,344.9,-115.4,409.0,,,6.61,5.90,-2.02,898.40,1,q1_q17_dr25_tce,6004.00,190.00,-232.00,4.522,0.050,-0.200,0.8980,0.2630,-0.0880,19h27m36.57s,+44d41m01.4s,15.252,
8620565,K01250.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.782045734,1.66e-07,-1.66e-07,134.0214,0.000181,-0.000181,1.244,1.494,-0.137,1.7945,0.0111,-0.0111,16185,73.4,-73.4,45.05,14.9,-4.98,2070.0,,,4332.10,4299.06,-1333.91,272.30,1,q1_q17_dr25_tce,6113.00,183.00,-201.00,4.463,0.056,-0.224,0.9950,0.3290,-0.1100,19h21m04.24s,+44d42m46.3s,14.912,
8616873,K01251.01,,CANDIDATE,CANDIDATE,0.0000,0,0,0,0,0.576078683,7.2e-08,-7.2e-08,134.107265,0.000106,-0.000106,1.113,0.433,-0.096,1.63253,0.00669,-0.00669,10084.8,30.2,-30.2,23.23,5.86,-1.97,1982.0,,,3647.63,2710.14,-937.93,426.00,1,q1_q17_dr25_tce,5693.00,152.00,-169.00,4.570,0.042,-0.168,0.8160,0.2060,-0.0690,19h14m48.21s,+44d42m27.6s,15.237,
10854768,K01309.01,Kepler-812 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.1171684,2.722e-05,-2.722e-05,137.44489,0.00213,-0.00213,0.296,0.16,-0.296,4.6677,0.0684,-0.0684,288.7,6.6,-6.6,3.07,0.56,-0.67,1163.0,,,433.41,201.94,-182.93,50.60,1,q1_q17_dr25_tce,6306.00,81.00,-81.00,4.077,0.174,-0.116,1.7920,0.3230,-0.3940,19h15m25.27s,+48d12m30.8s,13.832,
10964440,K01310.01,Kepler-813 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,19.12947603,7.569e-05,-7.569e-05,139.4353,0.00336,-0.00336,0.861,0.005,-0.595,3.9622,0.081,-0.081,451.2,16.1,-16.1,4.23,0.62,-1.06,817.0,,,105.25,42.16,-48.77,31.70,1,q1_q17_dr25_tce,5372.00,88.00,-64.00,4.007,0.218,-0.087,1.7100,0.2490,-0.4270,19h02m39.05s,+48d26m07.3s,14.569,
10713616,K01311.01,Kepler-1667 b,CONFIRMED,CANDIDATE,0.9390,0,0,0,0,83.5781976,0.000278,-0.000278,202.45865,0.00253,-0.00253,0.544,0.001,-0.484,7.2487,0.098,-0.098,630.8,13.3,-13.3,6.63,0.88,-2.06,655.0,,,43.62,15.44,-23.84,54.90,1,q1_q17_dr25_tce,6056.00,81.00,-72.00,3.788,0.264,-0.066,2.5620,0.3410,-0.7950,18h54m07.91s,+48d05m39.3s,13.498,
10963242,K01312.01,Kepler-814 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.1469956,2.368e-05,-2.368e-05,135.07385,0.0033,-0.0033,0.083,0.371,-0.083,3.3153,0.0999,-0.0999,249.6,11,-11,2.04,0.34,-0.27,1164.0,,,433.72,186.93,-127.45,25.80,1,q1_q17_dr25_tce,6110.00,79.00,-85.00,4.285,0.099,-0.121,1.2960,0.2150,-0.1760,18h59m38.52s,+48d25m53.9s,14.706,
10785538,K01313.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.522457732,4.4e-07,-4.4e-07,133.751976,0.000654,-0.000654,0.967,0.033,-0.715,0.8907,0.022,-0.022,143.8,4.2,-4.2,1.52,0.43,-0.19,2308.0,,,6715.55,5624.49,-2140.01,48.20,1,q1_q17_dr25_tce,5991.00,162.00,-180.00,4.459,0.084,-0.196,0.9540,0.2720,-0.1170,19h06m39.76s,+48d08m40.5s,13.343,
6932987,K01366.02,Kepler-293 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,54.1558384,0.000277,-0.000277,172.36559,0.00424,-0.00424,0.927,0.018,-0.641,4.432,0.201,-0.201,1109.8,40.7,-40.7,3.88,1.12,-0.38,466.0,,,11.12,9.46,-3.19,29.10,2,q1_q17_dr25_tce,5798.00,156.00,-191.00,4.507,0.048,-0.204,0.9410,0.2730,-0.0910,19h05m25.93s,+42d24m23.4s,15.368,
8191672,K00018.01,Kepler-5 b,CONFIRMED,CANDIDATE,0.7540,0,1,0,0,3.548465446,1.83e-07,-1.83e-07,122.9014315,4.26e-05,-4.26e-05,0.075,0.013,-0.053,4.56904,0.00118,-0.00118,7251.5,3.3,-3.3,14.92,1.08,-1.31,1640.0,,,1708.28,416.27,-397.63,2486.50,1,q1_q17_dr25_tce,6290.00,125.00,-125.00,4.074,0.050,-0.050,1.7460,0.1260,-0.1540,19h57m37.68s,+44d02m06.2s,13.369,
6851425,K00163.01,Kepler-477 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.1199028,1.166e-05,-1.166e-05,139.753524,0.000843,-0.000843,0.72,0.152,-0.506,3.3759,0.0372,-0.0372,636.3,7.3,-7.3,2.08,0.14,-0.09,649.0,,,42.07,9.84,-6.52,100.30,1,q1_q17_dr25_tce,5078.00,101.00,-101.00,4.581,0.025,-0.053,0.7660,0.0520,-0.0330,19h12m16.22s,+42d21m19.3s,13.536,
6934291,K01367.01,Kepler-828 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,0.567856484,4.46e-07,-4.46e-07,134.063088,0.000658,-0.000658,0.324,0.154,-0.324,1.0258,0.0248,-0.0248,334.8,7.5,-7.5,1.55,0.07,-0.13,1848.0,,,2760.23,460.61,-581.88,53.80,1,q1_q17_dr25_tce,5073.00,83.00,-76.00,4.483,0.082,-0.027,0.8530,0.0390,-0.0720,19h07m32.94s,+42d28m16.5s,15.055,
7357531,K01368.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,251.0597249,0.0003727,-0.0003727,230.027745,0.000934,-0.000934,1.264,6.614,-0.1,5.1095,0.0599,-0.0599,7419.8,79.4,-79.4,44.2,6.63,-5.99,301.0,,,1.93,0.81,-0.60,110.30,1,q1_q17_dr25_tce,5714.00,103.00,-114.00,4.340,0.120,-0.108,1.0860,0.1630,-0.1470,19h20m48.57s,+42d57m21.2s,14.695,
6185711,K00169.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,11.70219638,2.252e-05,-2.252e-05,151.13414,0.00156,-0.00156,1.166,68.38,-0.113,2.6658,0.084,-0.084,639.7,18.9,-18.9,16.15,3.82,-1.18,719.0,,,63.16,44.18,-14.55,41.30,1,q1_q17_dr25_tce,5758.00,155.00,-155.00,4.596,0.038,-0.152,0.7620,0.1800,-0.0560,18h57m49.66s,+41d33m40.7s,13.579,
11037335,K01435.01,Kepler-300 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,40.7150498,0.0001383,-0.0001383,146.56647,0.00279,-0.00279,0.638,0.237,-0.416,8.587,0.11,-0.11,563.9,10.6,-10.6,2.2,0.65,-0.21,516.0,,,16.76,14.51,-4.53,56.40,1,q1_q17_dr25_tce,5968.00,161.00,-179.00,4.534,0.036,-0.204,0.8810,0.2600,-0.0810,19h41m09.29s,+48d35m59.0s,14.201,
11037335,K01435.02,Kepler-300 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.44635944,2.434e-05,-2.434e-05,133.27821,0.0018,-0.0018,0.967,0.03,-0.691,2.749,0.122,-0.122,354.2,11.1,-11.1,2.18,0.64,-0.2,812.0,,,102.77,88.97,-27.75,34.40,2,q1_q17_dr25_tce,5968.00,161.00,-179.00,4.534,0.036,-0.204,0.8810,0.2600,-0.0810,19h41m09.29s,+48d35m59.0s,14.201,
11389771,K01436.01,Kepler-301 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.508553286,7.668e-06,-7.668e-06,135.0112,0.00236,-0.00236,0.009,0.448,-0.009,2.2664,0.0736,-0.0736,211.6,9,-9,1.28,0.36,-0.13,1278.0,,,629.80,515.07,-167.50,26.80,1,q1_q17_dr25_tce,5814.00,139.00,-156.00,4.523,0.050,-0.200,0.8810,0.2520,-0.0840,18h55m55.91s,+49d13m58.8s,14.271,
11389771,K01436.02,Kepler-301 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,13.75129636,6.486e-05,-6.486e-05,144.61389,0.00372,-0.00372,0.359,0.092,-0.359,3.853,0.104,-0.104,348.5,15,-15,1.66,0.47,-0.16,725.0,,,65.24,53.35,-17.35,24.60,2,q1_q17_dr25_tce,5814.00,139.00,-156.00,4.523,0.050,-0.200,0.8810,0.2520,-0.0840,18h55m55.91s,+49d13m58.8s,14.271,
8737796,K01252.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,0.885747456,6.37e-07,-6.37e-07,134.486834,0.000572,-0.000572,1.205,0.15,-0.082,4.4788,0.0361,-0.0361,895.2,5.5,-5.5,269.98,64.25,-149.9,4958.0,,,142553.16,95669.89,-120265.83,203.60,1,q1_q17_dr25_tce,5487.00,120.00,-313.00,2.816,0.378,-0.162,10.3960,2.4740,-5.7730,18h57m07.81s,+44d59m14.0s,12.686,
8462258,K01253.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,3.611541977,6.511e-06,-6.511e-06,357.25064,0.00127,-0.00127,1.254,0.827,-0.106,8.6068,0.0642,-0.0642,2972.3,21.4,-21.4,28.07,3.61,-3.25,1005.0,,,240.29,114.47,-77.03,167.10,1,q1_q17_dr25_tce,5203.00,196.00,-179.00,4.504,0.093,-0.085,0.8020,0.1030,-0.0930,20h05m25.22s,+44d29m32.2s,15.736,
10925104,K00156.01,Kepler-114 c,CONFIRMED,CANDIDATE,0.6800,0,0,0,0,8.041347775,8.915e-06,-8.915e-06,143.038292,0.000916,-0.000916,0.26,0.134,-0.259,2.6332,0.0303,-0.0303,591,8.3,-8.3,1.29,0.08,-0.07,507.0,,,15.59,3.41,-2.90,77.50,2,q1_q17_dr25_tce,3980.00,79.00,-79.00,4.722,0.030,-0.033,0.5400,0.0330,-0.0330,19h36m29.14s,+48d20m58.3s,13.738,
8454250,K01254.01,,FALSE POSITIVE,FALSE POSITIVE,1.0000,0,0,1,0,5.082722475,8.268e-06,-8.268e-06,137.26075,0.00137,-0.00137,0.019,0.309,-0.019,5.9139,0.0494,-0.0494,1974.1,24.5,-24.5,4.4,0,0,1059.0,,,296.94,0.00,0.00,95.50,1,q1_q17_dr25_tce,5780.00,,,4.438,,,1.0000,,,19h56m17.73s,+44d25m54.0s,12.777,
8494263,K01255.01,,CANDIDATE,CANDIDATE,0.4360,0,0,0,0,78.9257421,0.0001925,-0.0001925,429.37454,0.00161,-0.00161,0.359,0.044,-0.29,7.5193,0.0991,-0.0991,17972,202,-202,11.9,3.1,-1.04,398.0,,,5.94,4.61,-1.65,85.20,1,q1_q17_dr25_tce,5750.00,161.00,-202.00,4.538,0.042,-0.179,0.8820,0.2300,-0.0770,19h25m46.85s,+44d31m43.3s,15.913,
8848271,K01256.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,9.991625291,5.362e-06,-5.362e-06,137.447816,0.000445,-0.000445,1.256,0.258,-0.119,3.8552,0.0235,-0.0235,3450.5,19.2,-19.2,38.93,10.98,-7.31,907.0,,,160.14,132.50,-66.64,220.30,1,q1_q17_dr25_tce,5874.00,158.00,-176.00,4.338,0.153,-0.187,1.0960,0.3090,-0.2060,20h04m10.17s,+45d01m22.4s,14.039,
10585852,K01314.01,Kepler-815 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,8.57504983,5.684e-05,-5.684e-05,140.14063,0.0054,-0.0054,0.129,0.318,-0.129,8.653,0.151,-0.151,160.6,5,-5,4.26,0.25,-0.41,1374.0,,,841.68,144.53,-191.93,36.90,1,q1_q17_dr25_tce,4986.00,60.00,-67.00,3.462,0.011,-0.008,3.4640,0.1970,-0.3370,19h00m53.06s,+47d52m53.0s,13.242,
